deflection,zone,n_entered_mean,entry_mean_step,entry_std_step,local_jitter_mean,success_mean,failure_mean
0.1,A_entry,70.0,0.0,0.0,0.0,0.3271428571428571,0.6728571428571428
0.1,B_transition,69.75,97.15268115942028,2.057122626656215,0.02117439770198529,0.3271428571428571,0.6728571428571428
0.1,C_downstream,34.4,270.86380392261816,12.619897589701475,0.04657047974633792,0.3271428571428571,0.6728571428571428
0.3,A_entry,70.0,0.0,0.0,0.0,0.6292857142857142,0.3707142857142857
0.3,B_transition,68.85,96.4419355182932,1.4046479194918826,0.014564744077857236,0.6292857142857142,0.3707142857142857
0.3,C_downstream,49.05,258.18451680154874,4.865057396854755,0.01884157563392961,0.6292857142857142,0.3707142857142857
0.5,A_entry,70.0,0.0,0.0,0.0,0.8300000000000001,0.16999999999999998
0.5,B_transition,69.75,96.22748142735355,1.25797320997255,0.013073387870331776,0.8300000000000001,0.16999999999999998
0.5,C_downstream,60.7,254.5087674340958,1.9305981386268578,0.007585546813160854,0.8300000000000001,0.16999999999999998
